queue_order,resource_type,resource_id,title,url,capture_wave,priority_basis,related_gap_ids,candidate_comparison_source_ids,affected_nonverified_knowledge_ids,affected_current_evidence_knowledge_ids,affected_taxonomy_ids,work_state,state_basis,capture_action,completion_gate
198,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0092,November 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-11&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
199,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0093,October 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-10&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
200,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0094,September 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-09&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
201,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0095,August 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-08&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
202,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0096,June 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-06&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
203,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0097,May 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-05&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
204,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0098,March 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-03&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
205,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0099,February 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-02&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
206,NEWS_ARCHIVE_PAGE,MGB-ARCHIVE-0100,January 2015,https://www.mygroundbiz.com/news?sort=Date&archive=2015-01&if=True,WAVE_2_NEWS_ARCHIVE_DISCOVERY,EXACT_MONTHLY_ARCHIVE_LINK_CAPTURED_FROM_FULLY_REVIEWED_CUSTOMER_ALERT_PAGE; archive content and child-article relevance remain unassessed; titles are discovery metadata only,,,,,,UNACQUIRED_OPEN,NEWS_ARCHIVE_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_ARCHIVE_PAGE_INVENTORY_ALL_ARTICLES_AND_PAGINATION,DURABLE_ARCHIVE_CAPTURE_ALL_ARTICLE_LINKS_INVENTORIED_PAGINATION_EXHAUSTED_AND_REVIEW_STATUS_RECONCILED
207,DESTINATION_PAGE,MGB-NAV-0005,Qualified Driver Safety Training Program - Linehaul,https://www.mygroundbiz.com/en/safety/safety-resources/qualified-driver-safety-training-program,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_SIGNALS_A_CURRENT_SAFETY_COMPLIANCE_OR_MAINTENANCE_SOURCE; content and relevance remain unassessed until review,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
208,DESTINATION_PAGE,MGB-NAV-0018,Customer Service Case Automation,https://www.mygroundbiz.com/en/operations/pd/Customer-Service-Case-Automation,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_OR_PATH_INTERSECTS_AN_EXISTING_SOURCE_GAP; content and relevance remain unassessed until review,REFSRC-024;REFSRC-025;REFSRC-029,,KNO-DEL-REFUSED-001,,TAX-DELIVERY;TAX-FORGE;TAX-STATUS,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
209,DESTINATION_PAGE,MGB-NAV-0029,Driver Prospects,https://www.mygroundbiz.com/en/operations/driver-qualification-resources/driver-prospects,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_OR_PATH_INTERSECTS_AN_EXISTING_SOURCE_GAP; content and relevance remain unassessed until review,REFSRC-028,,KNO-QUAL-L10-ACTIVATION-001,,TAX-QUALIFICATION,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
210,DESTINATION_PAGE,MGB-NAV-0030,"Overall driver candidate onboarding, qualification process",https://www.mygroundbiz.com/en/operations/driver-qualification-resources/overall-driver-candidate-onboarding,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_OR_PATH_INTERSECTS_AN_EXISTING_SOURCE_GAP; content and relevance remain unassessed until review,REFSRC-028,,KNO-QUAL-L10-ACTIVATION-001,,TAX-QUALIFICATION,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
211,DESTINATION_PAGE,MGB-NAV-0033,Qualified Observer,https://www.mygroundbiz.com/en/operations/driver-qualification-resources/qualification-certification-for-pd/qualified-observer,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_OR_PATH_INTERSECTS_AN_EXISTING_SOURCE_GAP; content and relevance remain unassessed until review,REFSRC-028,,KNO-QUAL-L10-ACTIVATION-001,,TAX-QUALIFICATION,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
212,DESTINATION_PAGE,MGB-NAV-0044,CARB Truck and Bus Regulation,https://www.mygroundbiz.com/en/vehicles-fuel/state-regulations/carb-truck-and-bus-regulation,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_SIGNALS_A_CURRENT_SAFETY_COMPLIANCE_OR_MAINTENANCE_SOURCE; content and relevance remain unassessed until review,,,KNO-FORGE-LOGIN-WARNING-001;KNO-VEH-CA-90DAY-INSPECTION-001,,TAX-DOT;TAX-FORGE;TAX-HOS;TAX-INSPECTION;TAX-QUALIFICATION;TAX-VEHICLE-SAFETY,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
213,DESTINATION_PAGE,MGB-NAV-0047,Vehicle Schematics,https://www.mygroundbiz.com/en/vehicles-fuel/vehicle-standards-tbd/vehicle-schematics,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_OR_PATH_INTERSECTS_AN_EXISTING_SOURCE_GAP; content and relevance remain unassessed until review,REFSRC-009,,KNO-VEH-RENTAL-PREP-001,,TAX-DOT;TAX-FORGE;TAX-RENTAL-VEHICLE;TAX-VEHICLE-SAFETY,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
214,DESTINATION_PAGE,MGB-NAV-0068,Compliance,https://www.mygroundbiz.com/en/agreement/general-agreement-information/compliance,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_SIGNALS_A_CURRENT_SAFETY_COMPLIANCE_OR_MAINTENANCE_SOURCE; content and relevance remain unassessed until review,,,KNO-DEL-BUS-OP201-001;KNO-DOT-ROADSIDE-REPORT-001;KNO-FORGE-LOGIN-DISPATCH-001;KNO-FORGE-LOGIN-WARNING-001;KNO-HOS-DUTY-LIMITS-001;KNO-HOS-RENTAL-ELD-001;KNO-HOS-SHORT-ADVERSE-001;KNO-SEC-STOLEN-VEHICLE-001;KNO-VEH-ANNUAL-INSPECTION-001;KNO-VEH-CA-90DAY-INSPECTION-001,,TAX-DELIVERY;TAX-DOT;TAX-FORGE;TAX-HOS;TAX-INCIDENT;TAX-INSPECTION;TAX-QUALIFICATION;TAX-RELEASE;TAX-SECURITY;TAX-VEHICLE-SAFETY,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
215,DESTINATION_PAGE,MGB-NAV-0070,ISP Agreement - Qualification Certification Conditions,https://www.mygroundbiz.com/en/agreement/safety-terms---eldp/isp-agreement-qualification-certification-conditions,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_OR_PATH_INTERSECTS_AN_EXISTING_SOURCE_GAP; content and relevance remain unassessed until review,REFSRC-028,,KNO-FORGE-LOGIN-DISPATCH-001;KNO-FORGE-LOGIN-WARNING-001;KNO-QUAL-L10-ACTIVATION-001,,TAX-DOT;TAX-FORGE;TAX-HOS;TAX-QUALIFICATION;TAX-VEHICLE-SAFETY,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
216,DESTINATION_PAGE,MGB-NAV-0075,Accident Classification Dispute,https://www.mygroundbiz.com/en/agreement/dispute-processes/classification-of-vehicle-accident,WAVE_2_GAP_LINKED_DESTINATIONS,NAVIGATION_TITLE_SIGNALS_A_CURRENT_SAFETY_COMPLIANCE_OR_MAINTENANCE_SOURCE; content and relevance remain unassessed until review,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
217,DESTINATION_PAGE,MGB-NAV-0012,TSPA Safety Technology Terms,https://www.mygroundbiz.com/en/safety/safety-technology/TSPA-Safety-Technology-Terms,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
218,DESTINATION_PAGE,MGB-NAV-0013,ISPA Safety Technology Terms,https://www.mygroundbiz.com/en/safety/safety-technology/ISPA-Safety-Technology-Terms,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
219,DESTINATION_PAGE,MGB-NAV-0014,Safety Technology Vendors,https://www.mygroundbiz.com/en/safety/safety-technology/safety-technology-vendors,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
220,DESTINATION_PAGE,MGB-NAV-0015,Linehaul Indemnification,https://www.mygroundbiz.com/en/safety/safety-technology/Linehaul-Indemnification,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
221,DESTINATION_PAGE,MGB-NAV-0020,Peak Planning Resources,https://www.mygroundbiz.com/en/operations/pd-technology/peak-planning,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
222,DESTINATION_PAGE,MGB-NAV-0021,FORGE: Scanner Specifications and Vendors,https://www.mygroundbiz.com/en/operations/pd-technology/star-scanner-specifications-and-vendors,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
223,DESTINATION_PAGE,MGB-NAV-0023,P&D Scanner Specifications: Certified Devices for P&D Operations,https://www.mygroundbiz.com/en/operations/pd-technology/star-scanner-specifications-and-vendors/pd-scanner-specifications-for-devices-compatible-with-star-v,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
224,DESTINATION_PAGE,MGB-NAV-0024,Route Navigation,https://www.mygroundbiz.com/en/operations/pd-technology/route-navigation---solutions-for-peak,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
225,DESTINATION_PAGE,MGB-NAV-0025,Work Area Design Resources,https://www.mygroundbiz.com/en/operations/pd-technology/work-area-design-resources,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
226,DESTINATION_PAGE,MGB-NAV-0026,Route Optimization Resources,https://www.mygroundbiz.com/en/operations/pd-technology/dynamic-route-optimization-resources,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
227,DESTINATION_PAGE,MGB-NAV-0027,Mobile Trip App,https://www.mygroundbiz.com/en/operations/linehaul/mobile-trip-app-bid-process,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
228,DESTINATION_PAGE,MGB-NAV-0034,Standards for Linehaul Road Tests,https://www.mygroundbiz.com/en/operations/driver-qualification-resources/standards-for-linehaul-road-tests,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
229,DESTINATION_PAGE,MGB-NAV-0036,NETWORK 2.0,https://www.mygroundbiz.com/en/operations/NETWORK-2-0,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
230,DESTINATION_PAGE,MGB-NAV-0037,Facility Directory,https://www.mygroundbiz.com/en/operations/facility-directory,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
231,DESTINATION_PAGE,MGB-NAV-0038,Buy a Vehicle,https://www.mygroundbiz.com/en/vehicles-fuel/buy-sell-search-vehicles/buy-a-vehicle,WAVE_3_OPERATIONAL_FAMILY_DESTINATIONS,PORTAL_SECTION_IS_WITHIN_THE_BROAD_OPERATIONAL_INCLUSION_STANDARD; title is not operational evidence,,,,,,UNACQUIRED_OPEN,DESTINATION_BACKLOG_STATUS=OPEN;SOURCE_INVENTORY_STATUS=NOT_CREATED,OPEN_AUTHENTICATED_CAPTURE_COMPLETE_PAGE_AND_INVENTORY_ALL_LINKED_RESOURCES,DURABLE_PAGE_CAPTURE_PRIMARY_SOURCE_ROW_LINK_INVENTORY_AND_REVIEW_STATUS_RECONCILIATION
